date,ch.kof.stringency.ag.stringency,ch.kof.stringency.ai.stringency,ch.kof.stringency.ar.stringency,ch.kof.stringency.be.stringency,ch.kof.stringency.bl.stringency,ch.kof.stringency.bs.stringency,ch.kof.stringency.ch.stringency,ch.kof.stringency.fr.stringency,ch.kof.stringency.ge.stringency,ch.kof.stringency.gl.stringency,ch.kof.stringency.gr.stringency,ch.kof.stringency.ju.stringency,ch.kof.stringency.lu.stringency,ch.kof.stringency.ne.stringency,ch.kof.stringency.nw.stringency,ch.kof.stringency.ow.stringency,ch.kof.stringency.sg.stringency,ch.kof.stringency.sh.stringency,ch.kof.stringency.so.stringency,ch.kof.stringency.sz.stringency,ch.kof.stringency.tg.stringency,ch.kof.stringency.ti.stringency,ch.kof.stringency.ur.stringency,ch.kof.stringency.vd.stringency,ch.kof.stringency.vs.stringency,ch.kof.stringency.zg.stringency,ch.kof.stringency.zh.stringency
2021-11-10,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-11,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-12,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-13,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-14,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-15,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-16,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-17,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-18,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-19,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-20,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-21,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-22,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-23,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-24,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-25,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-26,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-27,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-28,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2021-11-29,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-11-30,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-01,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-02,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-03,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-04,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-05,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-06,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-07,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-08,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-09,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-10,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-11,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-12,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-13,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-14,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-15,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-16,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-17,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-18,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-19,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,31.4815,28.7037,28.7037
2021-12-20,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-21,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-22,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-23,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-24,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-25,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-26,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-27,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-28,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-29,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-30,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2021-12-31,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-01,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-02,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-03,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-04,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-05,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-06,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-07,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-08,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-09,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-10,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-11,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-12,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-13,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-14,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-15,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-16,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-17,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-18,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-19,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-20,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-21,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889,38.8889
2022-01-22,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-01-23,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-01-24,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-01-25,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-01-26,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-01-27,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-01-28,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-01-29,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-01-30,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-01-31,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-02-01,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-02-02,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111,36.1111
2022-02-03,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2022-02-04,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2022-02-05,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2022-02-06,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2022-02-07,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2022-02-08,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2022-02-09,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2022-02-10,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2022-02-11,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
2022-02-12,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037,28.7037
